Composite Item ID,Composite Item Name,Selling Price,Sales Description,Product Type,Unit,SKU,Alias Name,UPC,EAN,ISBN,Part Number,Purchase Price,Purchase Description,Reorder Point,Opening Stock,Opening Stock Value,Status,Sales Account,Brand,Manufacturer,Package Weight,Package Length,Package Width,Package Height,Tax Name,Tax Percentage,Tax Type,Purchase Tax Name,Purchase Tax Percentage,Purchase Tax Type,Purchase Account,Inventory Account,Inventory Valuation Method,Preferred Vendor,Source,Reference ID,Last Sync Time,Mapped Item Name,Mapped Item SKU,Mapped Quantity,Combo Type,CF.Product Category,CF.Sub Category,CF.Max Level,CF.Stock Type,CF.Purchase Lead Time,CF.Ordering Quantity
4602503000006076022,"D-PV Electrical Install Kit, 1 Phase, String, 1-2 Floor",MYR 2000.00,,goods,Each,D-IKPVE-11,,,,,,MYR 3900.78,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,Female Adaptor PVC 1'',T-438,2.000000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076022,"D-PV Electrical Install Kit, 1 Phase, String, 1-2 Floor",MYR 2000.00,,goods,Each,D-IKPVE-11,,,,,,MYR 3900.78,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,CABLE MARKER 0,"OK-EC1,0",10.000000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076022,"D-PV Electrical Install Kit, 1 Phase, String, 1-2 Floor",MYR 2000.00,,goods,Each,D-IKPVE-11,,,,,,MYR 3900.78,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,CABLE MARKER 1,"OK-EC1,1",10.000000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076022,"D-PV Electrical Install Kit, 1 Phase, String, 1-2 Floor",MYR 2000.00,,goods,Each,D-IKPVE-11,,,,,,MYR 3900.78,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,CABLE MARKER 2,"OK-EC1,2",10.000000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076022,"D-PV Electrical Install Kit, 1 Phase, String, 1-2 Floor",MYR 2000.00,,goods,Each,D-IKPVE-11,,,,,,MYR 3900.78,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,CABLE MARKER P,"OK-EC1,P",10.000000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076022,"D-PV Electrical Install Kit, 1 Phase, String, 1-2 Floor",MYR 2000.00,,goods,Each,D-IKPVE-11,,,,,,MYR 3900.78,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,CABLE MARKER N,"OK-EC1,N",10.000000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076022,"D-PV Electrical Install Kit, 1 Phase, String, 1-2 Floor",MYR 2000.00,,goods,Each,D-IKPVE-11,,,,,,MYR 3900.78,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,DC CABLE - Fireproof 1C x 4mm^2 (1000 meters / Drum) Black,T-453,150.000000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076022,"D-PV Electrical Install Kit, 1 Phase, String, 1-2 Floor",MYR 2000.00,,goods,Each,D-IKPVE-11,,,,,,MYR 3900.78,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,"FLEXIBLE GI CONDUIT PVC COATED 1"" X 30M","FLX-GI-PVC-1""",1.000000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076067,"D-PV Electrical Install Kit, 1 Phase, String, 3 Floor",MYR 2800.00,,goods,Each,D-IKPVE-13,,,,,,MYR 5119.28,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,AC wire 6mmx100m BLACK,AC-WIRE-06-B,1.000000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076067,"D-PV Electrical Install Kit, 1 Phase, String, 3 Floor",MYR 2800.00,,goods,Each,D-IKPVE-13,,,,,,MYR 5119.28,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,"AC WIRE, 6mmx100m, GREEN",AC-WIRE-6-G,2.500000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076067,"D-PV Electrical Install Kit, 1 Phase, String, 3 Floor",MYR 2800.00,,goods,Each,D-IKPVE-13,,,,,,MYR 5119.28,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,"HDG TRUNKING 2"" X 2"" X L8'",CO-SD-53,12.000000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076067,"D-PV Electrical Install Kit, 1 Phase, String, 3 Floor",MYR 2800.00,,goods,Each,D-IKPVE-13,,,,,,MYR 5119.28,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,"PVC CASING 2"" x 2"" x 6 FT",T-478,4.000000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076067,"D-PV Electrical Install Kit, 1 Phase, String, 3 Floor",MYR 2800.00,,goods,Each,D-IKPVE-13,,,,,,MYR 5119.28,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,"1"" PVC Flex Conduit Black- 20meter","FLX-PVC-1""",4.000000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076067,"D-PV Electrical Install Kit, 1 Phase, String, 3 Floor",MYR 2800.00,,goods,Each,D-IKPVE-13,,,,,,MYR 5119.28,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,Pipe PVC 10FT,T-463,5.000000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076067,"D-PV Electrical Install Kit, 1 Phase, String, 3 Floor",MYR 2800.00,,goods,Each,D-IKPVE-13,,,,,,MYR 5119.28,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,"SOCKET PVC 1""",T-0028,10.000000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076067,"D-PV Electrical Install Kit, 1 Phase, String, 3 Floor",MYR 2800.00,,goods,Each,D-IKPVE-13,,,,,,MYR 5119.28,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,Female Adaptor PVC 1'',T-438,2.000000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076067,"D-PV Electrical Install Kit, 1 Phase, String, 3 Floor",MYR 2800.00,,goods,Each,D-IKPVE-13,,,,,,MYR 5119.28,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,CABLE MARKER 0,"OK-EC1,0",10.000000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076067,"D-PV Electrical Install Kit, 1 Phase, String, 3 Floor",MYR 2800.00,,goods,Each,D-IKPVE-13,,,,,,MYR 5119.28,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,CABLE MARKER 1,"OK-EC1,1",10.000000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076067,"D-PV Electrical Install Kit, 1 Phase, String, 3 Floor",MYR 2800.00,,goods,Each,D-IKPVE-13,,,,,,MYR 5119.28,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,CABLE MARKER 2,"OK-EC1,2",10.000000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076067,"D-PV Electrical Install Kit, 1 Phase, String, 3 Floor",MYR 2800.00,,goods,Each,D-IKPVE-13,,,,,,MYR 5119.28,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,CABLE MARKER P,"OK-EC1,P",10.000000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076067,"D-PV Electrical Install Kit, 1 Phase, String, 3 Floor",MYR 2800.00,,goods,Each,D-IKPVE-13,,,,,,MYR 5119.28,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,CABLE MARKER N,"OK-EC1,N",10.000000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076067,"D-PV Electrical Install Kit, 1 Phase, String, 3 Floor",MYR 2800.00,,goods,Each,D-IKPVE-13,,,,,,MYR 5119.28,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,DC CABLE - Fireproof 1C x 4mm^2 (1000 meters / Drum) Black,T-453,200.000000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076067,"D-PV Electrical Install Kit, 1 Phase, String, 3 Floor",MYR 2800.00,,goods,Each,D-IKPVE-13,,,,,,MYR 5119.28,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,"FLEXIBLE GI CONDUIT PVC COATED 1"" X 30M","FLX-GI-PVC-1""",2.000000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076112,"D-PV Electrical Install Kit, 3 Phase, String, 3 Floor",MYR 2800.00,,goods,Each,D-IKPVE-33,,,,,,MYR 5136.28,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,AC wire 6mmx100m BLACK,AC-WIRE-06-B,1.000000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076112,"D-PV Electrical Install Kit, 3 Phase, String, 3 Floor",MYR 2800.00,,goods,Each,D-IKPVE-33,,,,,,MYR 5136.28,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,"AC WIRE, 6mmx100m, GREEN",AC-WIRE-6-G,2.500000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076112,"D-PV Electrical Install Kit, 3 Phase, String, 3 Floor",MYR 2800.00,,goods,Each,D-IKPVE-33,,,,,,MYR 5136.28,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,"HDG TRUNKING 2"" X 2"" X L8'",CO-SD-53,12.000000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076112,"D-PV Electrical Install Kit, 3 Phase, String, 3 Floor",MYR 2800.00,,goods,Each,D-IKPVE-33,,,,,,MYR 5136.28,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,"PVC CASING 2"" x 2"" x 6 FT",T-478,6.000000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076112,"D-PV Electrical Install Kit, 3 Phase, String, 3 Floor",MYR 2800.00,,goods,Each,D-IKPVE-33,,,,,,MYR 5136.28,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,"1"" PVC Flex Conduit Black- 20meter","FLX-PVC-1""",4.000000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076112,"D-PV Electrical Install Kit, 3 Phase, String, 3 Floor",MYR 2800.00,,goods,Each,D-IKPVE-33,,,,,,MYR 5136.28,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,Pipe PVC 10FT,T-463,5.000000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076112,"D-PV Electrical Install Kit, 3 Phase, String, 3 Floor",MYR 2800.00,,goods,Each,D-IKPVE-33,,,,,,MYR 5136.28,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,"SOCKET PVC 1""",T-0028,10.000000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076112,"D-PV Electrical Install Kit, 3 Phase, String, 3 Floor",MYR 2800.00,,goods,Each,D-IKPVE-33,,,,,,MYR 5136.28,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,Female Adaptor PVC 1'',T-438,2.000000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076112,"D-PV Electrical Install Kit, 3 Phase, String, 3 Floor",MYR 2800.00,,goods,Each,D-IKPVE-33,,,,,,MYR 5136.28,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,CABLE MARKER 0,"OK-EC1,0",10.000000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076112,"D-PV Electrical Install Kit, 3 Phase, String, 3 Floor",MYR 2800.00,,goods,Each,D-IKPVE-33,,,,,,MYR 5136.28,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,CABLE MARKER 1,"OK-EC1,1",10.000000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076112,"D-PV Electrical Install Kit, 3 Phase, String, 3 Floor",MYR 2800.00,,goods,Each,D-IKPVE-33,,,,,,MYR 5136.28,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,CABLE MARKER 2,"OK-EC1,2",10.000000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076112,"D-PV Electrical Install Kit, 3 Phase, String, 3 Floor",MYR 2800.00,,goods,Each,D-IKPVE-33,,,,,,MYR 5136.28,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,CABLE MARKER P,"OK-EC1,P",10.000000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076112,"D-PV Electrical Install Kit, 3 Phase, String, 3 Floor",MYR 2800.00,,goods,Each,D-IKPVE-33,,,,,,MYR 5136.28,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,CABLE MARKER N,"OK-EC1,N",10.000000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076112,"D-PV Electrical Install Kit, 3 Phase, String, 3 Floor",MYR 2800.00,,goods,Each,D-IKPVE-33,,,,,,MYR 5136.28,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,DC CABLE - Fireproof 1C x 4mm^2 (1000 meters / Drum) Black,T-453,200.000000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076112,"D-PV Electrical Install Kit, 3 Phase, String, 3 Floor",MYR 2800.00,,goods,Each,D-IKPVE-33,,,,,,MYR 5136.28,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,"FLEXIBLE GI CONDUIT PVC COATED 1"" X 30M","FLX-GI-PVC-1""",2.000000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076165,"D-PV Electrical Install Kit, 3 Phase, String, 1-2 Floor",MYR 2000.00,,goods,Each,D-IKPVE-31,,,,,,MYR 3900.78,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,AC wire 6mmx100m BLACK,AC-WIRE-06-B,1.000000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076165,"D-PV Electrical Install Kit, 3 Phase, String, 1-2 Floor",MYR 2000.00,,goods,Each,D-IKPVE-31,,,,,,MYR 3900.78,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,"AC WIRE, 6mmx100m, GREEN",AC-WIRE-6-G,1.500000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076165,"D-PV Electrical Install Kit, 3 Phase, String, 1-2 Floor",MYR 2000.00,,goods,Each,D-IKPVE-31,,,,,,MYR 3900.78,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,"HDG TRUNKING 2"" X 2"" X L8'",CO-SD-53,8.000000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076165,"D-PV Electrical Install Kit, 3 Phase, String, 1-2 Floor",MYR 2000.00,,goods,Each,D-IKPVE-31,,,,,,MYR 3900.78,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,"PVC CASING 2"" x 2"" x 6 FT",T-478,4.000000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076165,"D-PV Electrical Install Kit, 3 Phase, String, 1-2 Floor",MYR 2000.00,,goods,Each,D-IKPVE-31,,,,,,MYR 3900.78,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,"1"" PVC Flex Conduit Black- 20meter","FLX-PVC-1""",3.000000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076165,"D-PV Electrical Install Kit, 3 Phase, String, 1-2 Floor",MYR 2000.00,,goods,Each,D-IKPVE-31,,,,,,MYR 3900.78,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,Pipe PVC 10FT,T-463,3.000000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076165,"D-PV Electrical Install Kit, 3 Phase, String, 1-2 Floor",MYR 2000.00,,goods,Each,D-IKPVE-31,,,,,,MYR 3900.78,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,"SOCKET PVC 1""",T-0028,10.000000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076165,"D-PV Electrical Install Kit, 3 Phase, String, 1-2 Floor",MYR 2000.00,,goods,Each,D-IKPVE-31,,,,,,MYR 3900.78,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,Female Adaptor PVC 1'',T-438,2.000000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076165,"D-PV Electrical Install Kit, 3 Phase, String, 1-2 Floor",MYR 2000.00,,goods,Each,D-IKPVE-31,,,,,,MYR 3900.78,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,CABLE MARKER 0,"OK-EC1,0",10.000000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076165,"D-PV Electrical Install Kit, 3 Phase, String, 1-2 Floor",MYR 2000.00,,goods,Each,D-IKPVE-31,,,,,,MYR 3900.78,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,CABLE MARKER 1,"OK-EC1,1",10.000000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076165,"D-PV Electrical Install Kit, 3 Phase, String, 1-2 Floor",MYR 2000.00,,goods,Each,D-IKPVE-31,,,,,,MYR 3900.78,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,CABLE MARKER 2,"OK-EC1,2",10.000000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076165,"D-PV Electrical Install Kit, 3 Phase, String, 1-2 Floor",MYR 2000.00,,goods,Each,D-IKPVE-31,,,,,,MYR 3900.78,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,CABLE MARKER P,"OK-EC1,P",10.000000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076165,"D-PV Electrical Install Kit, 3 Phase, String, 1-2 Floor",MYR 2000.00,,goods,Each,D-IKPVE-31,,,,,,MYR 3900.78,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,CABLE MARKER N,"OK-EC1,N",10.000000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076165,"D-PV Electrical Install Kit, 3 Phase, String, 1-2 Floor",MYR 2000.00,,goods,Each,D-IKPVE-31,,,,,,MYR 3900.78,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,DC CABLE - Fireproof 1C x 4mm^2 (1000 meters / Drum) Black,T-453,150.000000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076165,"D-PV Electrical Install Kit, 3 Phase, String, 1-2 Floor",MYR 2000.00,,goods,Each,D-IKPVE-31,,,,,,MYR 3900.78,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,"FLEXIBLE GI CONDUIT PVC COATED 1"" X 30M","FLX-GI-PVC-1""",1.000000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076210,"D-PV Electrical Install Kit, 1 Phase, Micro, 1-2 Floor",MYR 3200.00,,goods,Each,D-IKPVEM-11,,,,,,MYR 4109.82,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,AC wire 6mmx100m BLACK,AC-WIRE-06-B,2.000000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076210,"D-PV Electrical Install Kit, 1 Phase, Micro, 1-2 Floor",MYR 3200.00,,goods,Each,D-IKPVEM-11,,,,,,MYR 4109.82,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,"AC WIRE, 6mmx100m, GREEN",AC-WIRE-6-G,2.000000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076210,"D-PV Electrical Install Kit, 1 Phase, Micro, 1-2 Floor",MYR 3200.00,,goods,Each,D-IKPVEM-11,,,,,,MYR 4109.82,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,"HDG TRUNKING 2"" X 2"" X L8'",CO-SD-53,8.000000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076210,"D-PV Electrical Install Kit, 1 Phase, Micro, 1-2 Floor",MYR 3200.00,,goods,Each,D-IKPVEM-11,,,,,,MYR 4109.82,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,"PVC CASING 2"" x 2"" x 6 FT",T-478,4.000000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076210,"D-PV Electrical Install Kit, 1 Phase, Micro, 1-2 Floor",MYR 3200.00,,goods,Each,D-IKPVEM-11,,,,,,MYR 4109.82,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,"1"" PVC Flex Conduit Black- 20meter","FLX-PVC-1""",3.000000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076210,"D-PV Electrical Install Kit, 1 Phase, Micro, 1-2 Floor",MYR 3200.00,,goods,Each,D-IKPVEM-11,,,,,,MYR 4109.82,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,Pipe PVC 10FT,T-463,3.000000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076210,"D-PV Electrical Install Kit, 1 Phase, Micro, 1-2 Floor",MYR 3200.00,,goods,Each,D-IKPVEM-11,,,,,,MYR 4109.82,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,"SOCKET PVC 1""",T-0028,10.000000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076210,"D-PV Electrical Install Kit, 1 Phase, Micro, 1-2 Floor",MYR 3200.00,,goods,Each,D-IKPVEM-11,,,,,,MYR 4109.82,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,CABLE MARKER 1,"OK-EC1,1",10.000000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076210,"D-PV Electrical Install Kit, 1 Phase, Micro, 1-2 Floor",MYR 3200.00,,goods,Each,D-IKPVEM-11,,,,,,MYR 4109.82,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,CABLE MARKER 2,"OK-EC1,2",10.000000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
4602503000006076210,"D-PV Electrical Install Kit, 1 Phase, Micro, 1-2 Floor",MYR 3200.00,,goods,Each,D-IKPVEM-11,,,,,,MYR 4109.82,,,0.00,MYR 0.00,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,Cost of Goods Sold,Inventory Asset,fifo,,1,,,CABLE MARKER P,"OK-EC1,P",10.000000,Assembly,Solar PV,COMBINER BOX PREFAB,,,,
